,DATE,OrderNumber,Coord
4365,12/15/2018,3811143,"[19.5, 21.0]"
4366,12/15/2018,3811143,"[35.75, 13.5]"
4367,12/15/2018,3811137,"[22.75, 10.5]"
4368,12/15/2018,3811137,"[24, 10.5]"
4369,12/15/2018,3811134,"[39.0, 9.0]"
4370,12/15/2018,3811130,"[19.5, 21.0]"
4371,12/15/2018,3811131,"[35.75, 16.5]"
4372,12/15/2018,3811131,"[34.5, 16.5]"
4373,12/15/2018,3811120,"[41.0, 16.5]"
4374,12/15/2018,3811120,"[19.5, 18.0]"
4375,12/15/2018,3811100,"[20.75, 9.0]"
4376,12/15/2018,3811084,"[19.5, 21.0]"
4377,12/15/2018,3811087,"[19.5, 21.0]"
4378,12/15/2018,3811081,"[19.5, 15.0]"
4379,12/15/2018,3811081,"[39.0, 12.0]"
4380,12/15/2018,3811078,"[20.75, 9.0]"
4381,12/15/2018,3811075,"[22.75, 15.0]"
4382,12/15/2018,3811075,"[24, 6.0]"
4383,12/15/2018,3811075,"[19.5, 21.0]"
4384,12/15/2018,3811072,"[35.75, 10.5]"
4385,12/15/2018,3811062,"[34.5, 13.5]"
4386,12/15/2018,3811051,"[35.75, 13.5]"
4387,12/15/2018,3811036,"[22.75, 6.0]"
4388,12/15/2018,3811031,"[19.5, 21.0]"
4389,12/15/2018,3811025,"[39.0, 12.0]"
4390,12/15/2018,3811004,"[37.75, 12.0]"
4391,12/15/2018,3811004,"[31.25, 10.5]"
4392,12/15/2018,3811004,"[42.25, 13.5]"
4393,12/15/2018,3811002,"[31.25, 22.5]"
4394,12/15/2018,3810998,"[52.0, 9.0]"
4395,12/15/2018,3810996,"[24, 10.5]"
4396,12/15/2018,3810978,"[19.5, 21.0]"
4397,12/15/2018,3810972,"[22.75, 13.5]"
4398,12/15/2018,3810968,"[26, 6.0]"
4399,12/15/2018,3810967,"[28.0, 18.0]"
4400,12/15/2018,3810967,"[47.5, 21.0]"
4401,12/15/2018,3810967,"[31.25, 16.5]"
4402,12/15/2018,3810955,"[19.5, 21.0]"
4403,12/15/2018,3810953,"[37.75, 13.5]"
4404,12/15/2018,3810953,"[31.25, 13.5]"
4405,12/15/2018,3810953,"[34.5, 13.5]"
4406,12/15/2018,3810930,"[19.5, 21.0]"
4407,12/15/2018,3810927,"[47.5, 12.0]"
4408,12/15/2018,3810925,"[19.5, 21.0]"
4409,12/15/2018,3810926,"[44.25, 22.5]"
4410,12/15/2018,3810926,"[19.5, 21.0]"
4411,12/15/2018,3810915,"[19.5, 21.0]"
4412,12/15/2018,3810915,"[37.75, 21.0]"
4413,12/15/2018,3810914,"[47.5, 12.0]"
4414,12/15/2018,3810909,"[19.5, 21.0]"
4415,12/15/2018,3810910,"[19.5, 21.0]"
4416,12/15/2018,3810910,"[37.75, 6.0]"
4417,12/15/2018,3810908,"[19.5, 21.0]"
4418,12/15/2018,3810905,"[22.75, 10.5]"
4419,12/15/2018,3810905,"[20.75, 6.0]"
4420,12/15/2018,3810905,"[31.25, 16.5]"
4421,12/15/2018,3810903,"[31.25, 16.5]"
4422,12/15/2018,3810894,"[31.25, 22.5]"
4423,12/15/2018,3810895,"[19.5, 21.0]"
4424,12/15/2018,3810886,"[19.5, 21.0]"
4425,12/15/2018,3810877,"[19.5, 21.0]"
4426,12/15/2018,3810867,"[22.75, 12.0]"
4427,12/16/2018,3814424,"[20.75, 21.0]"
4428,12/16/2018,3814419,"[44.25, 10.5]"
4429,12/16/2018,3814372,"[26, 15.0]"
4430,12/16/2018,3814372,"[26, 18.0]"
4431,12/16/2018,3814372,"[24, 21.0]"
4432,12/16/2018,3814372,"[28.0, 6.0]"
4433,12/16/2018,3814372,"[24, 18.0]"
4434,12/16/2018,3814372,"[20.75, 9.0]"
4435,12/16/2018,3814371,"[31.25, 9.0]"
4436,12/16/2018,3814326,"[19.5, 21.0]"
4437,12/16/2018,3814300,"[22.75, 12.0]"
4438,12/16/2018,3814229,"[45.5, 10.5]"
4439,12/16/2018,3814229,"[19.5, 21.0]"
4440,12/16/2018,3814221,"[24, 16.5]"
4441,12/16/2018,3814222,"[42.25, 16.5]"
4442,12/16/2018,3814211,"[44.25, 22.5]"
4443,12/16/2018,3814211,"[45.5, 18.0]"
4444,12/16/2018,3814211,"[19.5, 21.0]"
4445,12/16/2018,3814206,"[20.75, 9.0]"
4446,12/16/2018,3814209,"[22.75, 13.5]"
4447,12/16/2018,3814203,"[32.5, 18.0]"
4448,12/16/2018,3813895,"[52.0, 13.5]"
4449,12/16/2018,3813895,"[19.5, 21.0]"
4450,12/16/2018,3813895,"[45.5, 22.5]"
4451,12/16/2018,3813895,"[20.75, 9.0]"
4452,12/16/2018,3813679,"[19.5, 21.0]"
4453,12/16/2018,3813679,"[44.25, 16.5]"
4454,12/16/2018,3813680,"[48.75, 21.0]"
4455,12/16/2018,3813680,"[20.75, 9.0]"
4456,12/16/2018,3813678,"[47.5, 10.5]"
4457,12/16/2018,3813678,"[44.25, 16.5]"
4458,12/16/2018,3813678,"[19.5, 12.0]"
4459,12/16/2018,3813678,"[19.5, 21.0]"
4460,12/16/2018,3813678,"[45.5, 13.5]"
4461,12/16/2018,3813678,"[20.75, 9.0]"
4462,12/16/2018,3813677,"[32.5, 9.0]"
4463,12/16/2018,3813434,"[41.0, 16.5]"
4464,12/16/2018,3813432,"[52.0, 6.0]"
4465,12/16/2018,3813432,"[20.75, 9.0]"
4466,12/16/2018,3813425,"[19.5, 21.0]"
4467,12/16/2018,3813424,"[19.5, 21.0]"
4468,12/16/2018,3813424,"[37.75, 21.0]"
4469,12/16/2018,3813422,"[45.5, 21.0]"
4470,12/16/2018,3813404,"[19.5, 21.0]"
4471,12/16/2018,3813404,"[35.75, 22.5]"
4472,12/16/2018,3813399,"[19.5, 21.0]"
4473,12/16/2018,3812923,"[19.5, 21.0]"
4474,12/16/2018,3812923,"[31.25, 19.5]"
4475,12/16/2018,3812798,"[47.5, 9.0]"
4476,12/16/2018,3814792,"[47.5, 18.0]"
4477,12/16/2018,3814815,"[22.75, 18.0]"
4478,12/16/2018,3814682,"[24, 6.0]"
4479,12/16/2018,3814313,"[37.75, 10.5]"
4480,12/16/2018,3814313,"[45.5, 12.0]"
4481,12/16/2018,3814313,"[31.25, 16.5]"
4482,12/16/2018,3814304,"[44.25, 15.0]"
4483,12/16/2018,3814304,"[39.0, 18.0]"
4484,12/16/2018,3814228,"[20.75, 15.0]"
4485,12/16/2018,3814212,"[19.5, 21.0]"
4486,12/16/2018,3814212,"[34.5, 6.0]"
4487,12/16/2018,3814194,"[20.75, 6.0]"
4488,12/16/2018,3814194,"[20.75, 9.0]"
4489,12/16/2018,3814194,"[26, 6.0]"
4490,12/16/2018,3814183,"[39.0, 9.0]"
4491,12/16/2018,3814176,"[19.5, 21.0]"
4492,12/16/2018,3814169,"[15.25, 21.0]"
4493,12/16/2018,3814169,"[22.75, 21.0]"
4494,12/16/2018,3814110,"[19.5, 21.0]"
4495,12/16/2018,3814110,"[45.5, 13.5]"
4496,12/16/2018,3814077,"[34.5, 6.0]"
4497,12/16/2018,3814077,"[44.25, 22.5]"
4498,12/16/2018,3814072,"[32.5, 21.0]"
4499,12/16/2018,3814062,"[26, 16.5]"
4500,12/16/2018,3814063,"[45.5, 19.5]"
4501,12/16/2018,3814054,"[45.5, 15.0]"
4502,12/16/2018,3814054,"[47.5, 18.0]"
4503,12/16/2018,3814054,"[20.75, 9.0]"
4504,12/16/2018,3814028,"[47.5, 6.0]"
4505,12/16/2018,3814028,"[20.75, 9.0]"
4506,12/16/2018,3814020,"[20.75, 6.0]"
4507,12/16/2018,3814020,"[24, 19.5]"
4508,12/16/2018,3814020,"[44.25, 21.0]"
4509,12/16/2018,3814005,"[31.25, 6.0]"
4510,12/16/2018,3814000,"[19.5, 21.0]"
4511,12/16/2018,3814001,"[19.5, 21.0]"
4512,12/16/2018,3813998,"[47.5, 9.0]"
4513,12/16/2018,3813992,"[31.25, 6.0]"
4514,12/16/2018,3813989,"[26, 16.5]"
4515,12/16/2018,3813989,"[19.5, 21.0]"
4516,12/16/2018,3813983,"[47.5, 9.0]"
4517,12/16/2018,3813984,"[26, 15.0]"
4518,12/16/2018,3813984,"[26, 12.0]"
4519,12/16/2018,3813984,"[24, 12.0]"
4520,12/16/2018,3813984,"[19.5, 21.0]"
4521,12/16/2018,3813984,"[44.25, 16.5]"
4522,12/16/2018,3813982,"[26, 15.0]"
4523,12/16/2018,3813982,"[20.75, 18.0]"
4524,12/16/2018,3813981,"[19.5, 21.0]"
4525,12/16/2018,3813981,"[31.25, 18.0]"
4526,12/16/2018,3813981,"[20.75, 9.0]"
4527,12/16/2018,3813980,"[19.5, 21.0]"
4528,12/16/2018,3813978,"[34.5, 16.5]"
4529,12/16/2018,3813978,"[19.5, 21.0]"
4530,12/16/2018,3813978,"[45.5, 22.5]"
4531,12/16/2018,3813975,"[45.5, 10.5]"
4532,12/16/2018,3813975,"[19.5, 21.0]"
4533,12/16/2018,3813960,"[22.75, 9.0]"
4534,12/16/2018,3813890,"[31.25, 16.5]"
4535,12/16/2018,3813840,"[26, 16.5]"
4536,12/16/2018,3813840,"[28.0, 9.0]"
4537,12/16/2018,3813840,"[24, 9.0]"
4538,12/16/2018,3813840,"[45.5, 16.5]"
4539,12/16/2018,3813810,"[15.25, 21.0]"
4540,12/16/2018,3813810,"[22.75, 21.0]"
4541,12/16/2018,3813573,"[22.75, 12.0]"
4542,12/16/2018,3813573,"[20.75, 12.0]"
4543,12/16/2018,3813573,"[20.75, 12.0]"
4544,12/16/2018,3813573,"[20.75, 12.0]"
4545,12/16/2018,3813573,"[15.25, 21.0]"
4546,12/16/2018,3813573,"[22.75, 21.0]"
4547,12/16/2018,3813518,"[47.5, 12.0]"
4548,12/16/2018,3813518,"[19.5, 21.0]"
4549,12/16/2018,3813518,"[20.75, 9.0]"
4550,12/16/2018,3812984,"[31.25, 6.0]"
4551,12/16/2018,3815480,"[28.0, 18.0]"
4552,12/16/2018,3815480,"[47.5, 22.5]"
4553,12/16/2018,3815480,"[47.5, 10.5]"
4554,12/16/2018,3815480,"[20.75, 9.0]"
4555,12/16/2018,3815423,"[47.5, 10.5]"
4556,12/16/2018,3815433,"[22.75, 6.0]"
4557,12/16/2018,3815433,"[20.75, 18.0]"
4558,12/16/2018,3815421,"[37.75, 21.0]"
4559,12/16/2018,3815397,"[41.0, 15.0]"
4560,12/16/2018,3815396,"[47.5, 6.0]"
4561,12/16/2018,3815383,"[52.0, 12.0]"
4562,12/16/2018,3815383,"[15.25, 12.0]"
4563,12/16/2018,3815380,"[34.5, 9.0]"
4564,12/16/2018,3815340,"[41.0, 13.5]"
4565,12/16/2018,3815330,"[24, 9.0]"
4566,12/16/2018,3815330,"[24, 16.5]"
4567,12/16/2018,3815329,"[44.25, 18.0]"
4568,12/16/2018,3815315,"[45.5, 15.0]"
4569,12/16/2018,3815315,"[47.5, 21.0]"
4570,12/16/2018,3815315,"[20.75, 9.0]"
4571,12/16/2018,3815292,"[52.0, 10.5]"
4572,12/16/2018,3815285,"[22.75, 13.5]"
4573,12/16/2018,3815268,"[41.0, 15.0]"
4574,12/16/2018,3815221,"[41.0, 15.0]"
4575,12/16/2018,3815218,"[47.5, 21.0]"
4576,12/16/2018,3815219,"[45.5, 15.0]"
4577,12/16/2018,3815203,"[32.5, 9.0]"
4578,12/16/2018,3815180,"[50.75, 12.0]"
4579,12/16/2018,3815166,"[41.0, 10.5]"
4580,12/16/2018,3815166,"[41.0, 15.0]"
4581,12/16/2018,3815166,"[20.75, 9.0]"
4582,12/16/2018,3815167,"[26, 19.5]"
4583,12/16/2018,3815159,"[22.75, 13.5]"
4584,12/16/2018,3815130,"[15.25, 10.5]"
4585,12/16/2018,3815130,"[22.75, 12.0]"
4586,12/16/2018,3815128,"[22.75, 13.5]"
4587,12/16/2018,3815129,"[35.75, 21.0]"
4588,12/16/2018,3815124,"[15.25, 6.0]"
4589,12/16/2018,3815124,"[37.75, 13.5]"
4590,12/16/2018,3815124,"[32.5, 10.5]"
4591,12/16/2018,3815122,"[24, 21.0]"
4592,12/16/2018,3815121,"[45.5, 13.5]"
4593,12/16/2018,3815112,"[26, 6.0]"
4594,12/16/2018,3815112,"[45.5, 19.5]"
4595,12/16/2018,3815096,"[41.0, 10.5]"
4596,12/16/2018,3815080,"[22.75, 13.5]"
4597,12/16/2018,3815080,"[24, 9.0]"
4598,12/16/2018,3815080,"[24, 12.0]"
4599,12/16/2018,3815081,"[28.0, 18.0]"
4600,12/16/2018,3815081,"[47.5, 21.0]"
4601,12/16/2018,3815079,"[24, 12.0]"
4602,12/16/2018,3815072,"[15.25, 10.5]"
4603,12/16/2018,3815072,"[22.75, 12.0]"
4604,12/1/2018,3753043,"[19.5, 12.0]"
4605,12/1/2018,3753044,"[19.5, 21.0]"
4606,12/1/2018,3753044,"[44.25, 19.5]"
4607,12/1/2018,3753033,"[24, 16.5]"
4608,12/1/2018,3753033,"[20.75, 18.0]"
4609,12/1/2018,3753118,"[22.75, 13.5]"
4610,12/1/2018,3753781,"[22.75, 10.5]"
4611,12/1/2018,3753777,"[47.5, 6.0]"
4612,12/1/2018,3753749,"[48.75, 12.0]"
4613,12/1/2018,3753749,"[47.5, 18.0]"
4614,12/1/2018,3753569,"[35.75, 16.5]"
4615,12/1/2018,3753542,"[31.25, 19.5]"
4616,12/1/2018,3753539,"[47.5, 10.5]"
4617,12/1/2018,3753511,"[19.5, 18.0]"
4618,12/1/2018,3753469,"[35.75, 21.0]"
4619,12/1/2018,3753469,"[19.5, 10.5]"
4620,12/1/2018,3753445,"[34.5, 12.0]"
4621,12/1/2018,3753441,"[41.0, 10.5]"
4622,12/1/2018,3753438,"[28.0, 12.0]"
4623,12/1/2018,3753438,"[45.5, 15.0]"
4624,12/1/2018,3753422,"[32.5, 21.0]"
4625,12/1/2018,3753373,"[26, 15.0]"
4626,12/1/2018,3753219,"[41.0, 13.5]"
4627,12/1/2018,3753230,"[39.0, 13.5]"
4628,12/1/2018,3753200,"[47.5, 10.5]"
4629,12/1/2018,3753200,"[24, 9.0]"
4630,12/1/2018,3753200,"[24, 12.0]"
4631,12/1/2018,3753177,"[41.0, 10.5]"
4632,12/1/2018,3753168,"[24, 10.5]"
4633,12/1/2018,3753169,"[41.0, 15.0]"
4634,12/1/2018,3753162,"[47.5, 10.5]"
4635,12/1/2018,3753771,"[24, 10.5]"
4636,12/1/2018,3753464,"[37.75, 10.5]"
4637,12/1/2018,3753624,"[41.0, 15.0]"
4638,12/1/2018,3753403,"[24, 12.0]"
4639,12/1/2018,3753371,"[34.5, 12.0]"
4640,12/1/2018,3753380,"[32.5, 10.5]"
4641,12/1/2018,3753363,"[41.0, 21.0]"
4642,12/1/2018,3753353,"[41.0, 15.0]"
4643,12/1/2018,3753313,"[32.5, 18.0]"
4644,12/1/2018,3753314,"[22.75, 13.5]"
4645,12/1/2018,3753314,"[44.25, 12.0]"
4646,12/1/2018,3753279,"[52.0, 6.0]"
4647,12/1/2018,3753287,"[47.5, 9.0]"
4648,12/1/2018,3753276,"[22.75, 18.0]"
4649,12/1/2018,3753249,"[44.25, 15.0]"
4650,12/1/2018,3753244,"[50.75, 9.0]"
4651,12/1/2018,3753244,"[52.0, 13.5]"
4652,12/1/2018,3753238,"[42.25, 18.0]"
4653,12/1/2018,3753233,"[42.25, 15.0]"
4654,12/1/2018,3753221,"[42.25, 16.5]"
4655,12/1/2018,3753170,"[22.75, 13.5]"
4656,12/1/2018,3753170,"[28.0, 6.0]"
4657,12/1/2018,3753508,"[39.0, 18.0]"
4658,12/1/2018,3753401,"[35.75, 12.0]"
4659,12/1/2018,3753310,"[20.75, 18.0]"
4660,12/1/2018,3753273,"[28.0, 12.0]"
4661,12/1/2018,3753272,"[41.0, 15.0]"
4662,12/1/2018,3753261,"[45.5, 15.0]"
4663,12/1/2018,3753245,"[52.0, 13.5]"
4664,12/1/2018,3753243,"[44.25, 9.0]"
4665,12/1/2018,3753747,"[24, 9.0]"
4666,12/1/2018,3753746,"[47.5, 22.5]"
4667,12/1/2018,3753632,"[48.75, 12.0]"
4668,12/1/2018,3753629,"[26, 6.0]"
4669,12/1/2018,3753630,"[15.25, 10.5]"
4670,12/1/2018,3753630,"[22.75, 12.0]"
4671,12/1/2018,3753605,"[41.0, 10.5]"
4672,12/1/2018,3753502,"[35.75, 13.5]"
4673,12/1/2018,3753488,"[41.0, 15.0]"
4674,12/1/2018,3753465,"[41.0, 15.0]"
4675,12/1/2018,3753408,"[42.25, 12.0]"
4676,12/1/2018,3753408,"[42.25, 12.0]"
4677,12/1/2018,3753418,"[41.0, 19.5]"
4678,12/1/2018,3753391,"[26, 19.5]"
4679,12/1/2018,3753372,"[41.0, 10.5]"
4680,12/1/2018,3753364,"[28.0, 6.0]"
4681,12/1/2018,3753344,"[41.0, 15.0]"
4682,12/1/2018,3753737,"[44.25, 15.0]"
4683,12/1/2018,3753715,"[42.25, 13.5]"
4684,12/1/2018,3753716,"[44.25, 22.5]"
4685,12/1/2018,3753716,"[42.25, 12.0]"
4686,12/1/2018,3753707,"[47.5, 18.0]"
4687,12/1/2018,3753698,"[24, 12.0]"
4688,12/1/2018,3753681,"[39.0, 12.0]"
4689,12/1/2018,3753675,"[47.5, 19.5]"
4690,12/1/2018,3753676,"[22.75, 10.5]"
4691,12/1/2018,3753653,"[22.75, 16.5]"
4692,12/1/2018,3753653,"[20.75, 9.0]"
4693,12/1/2018,3753628,"[41.0, 22.5]"
4694,12/1/2018,3753644,"[41.0, 19.5]"
4695,12/1/2018,3753618,"[35.75, 13.5]"
4696,12/1/2018,3753613,"[47.5, 10.5]"
4697,12/1/2018,3753616,"[26, 6.0]"
4698,12/1/2018,3753598,"[42.25, 12.0]"
4699,12/1/2018,3753598,"[45.5, 18.0]"
4700,12/1/2018,3753586,"[45.5, 13.5]"
4701,12/1/2018,3753577,"[22.75, 13.5]"
4702,12/1/2018,3753500,"[35.75, 21.0]"
4703,12/1/2018,3753576,"[39.0, 12.0]"
4704,12/1/2018,3753154,"[34.5, 9.0]"
4705,12/1/2018,3753154,"[32.5, 10.5]"
4706,12/1/2018,3753154,"[39.0, 12.0]"
4707,12/1/2018,3753780,"[41.0, 13.5]"
4708,12/1/2018,3753748,"[15.25, 10.5]"
4709,12/1/2018,3753748,"[22.75, 12.0]"
4710,12/1/2018,3753748,"[39.0, 9.0]"
4711,12/1/2018,3753886,"[47.5, 10.5]"
4712,12/1/2018,3753885,"[41.0, 15.0]"
4713,12/1/2018,3753881,"[47.5, 10.5]"
4714,12/1/2018,3753865,"[22.75, 13.5]"
4715,12/1/2018,3753863,"[22.75, 13.5]"
4716,12/1/2018,3753851,"[42.25, 18.0]"
4717,12/1/2018,3753835,"[15.25, 9.0]"
4718,12/1/2018,3753826,"[35.75, 13.5]"
4719,12/1/2018,3753826,"[19.5, 19.5]"
4720,12/1/2018,3753825,"[47.5, 19.5]"
4721,12/1/2018,3753802,"[41.0, 10.5]"
4722,12/2/2018,3754658,"[22.75, 15.0]"
4723,12/2/2018,3754655,"[41.0, 15.0]"
4724,12/2/2018,3754644,"[24, 6.0]"
4725,12/2/2018,3754640,"[26, 10.5]"
4726,12/2/2018,3754640,"[24, 12.0]"
4727,12/2/2018,3754640,"[24, 9.0]"
4728,12/2/2018,3754643,"[47.5, 22.5]"
4729,12/2/2018,3754635,"[19.5, 18.0]"
4730,12/2/2018,3754631,"[34.5, 21.0]"
4731,12/2/2018,3754632,"[20.75, 18.0]"
4732,12/2/2018,3754628,"[41.0, 10.5]"
4733,12/2/2018,3754628,"[41.0, 15.0]"
4734,12/2/2018,3754628,"[45.5, 12.0]"
4735,12/2/2018,3754609,"[22.75, 13.5]"
4736,12/2/2018,3754608,"[42.25, 16.5]"
4737,12/2/2018,3754604,"[22.75, 10.5]"
4738,12/2/2018,3754605,"[41.0, 15.0]"
4739,12/2/2018,3754598,"[28.0, 18.0]"
4740,12/2/2018,3754598,"[47.5, 22.5]"
4741,12/2/2018,3754593,"[32.5, 6.0]"
4742,12/2/2018,3754585,"[22.75, 13.5]"
4743,12/2/2018,3754585,"[20.75, 10.5]"
4744,12/2/2018,3754578,"[44.25, 9.0]"
4745,12/2/2018,3754561,"[47.5, 21.0]"
4746,12/2/2018,3754559,"[41.0, 15.0]"
4747,12/2/2018,3754557,"[41.0, 15.0]"
4748,12/2/2018,3754551,"[47.5, 21.0]"
4749,12/2/2018,3754552,"[42.25, 12.0]"
4750,12/2/2018,3754525,"[50.75, 10.5]"
4751,12/2/2018,3754516,"[29.25, 13.5]"
4752,12/2/2018,3754485,"[44.25, 10.5]"
4753,12/2/2018,3754473,"[22.75, 13.5]"
4754,12/2/2018,3754467,"[19.5, 16.5]"
4755,12/2/2018,3754468,"[37.75, 21.0]"
4756,12/2/2018,3754468,"[15.25, 10.5]"
4757,12/2/2018,3754468,"[22.75, 12.0]"
4758,12/2/2018,3754456,"[47.5, 15.0]"
4759,12/1/2018,3753112,"[19.5, 21.0]"
4760,12/1/2018,3753108,"[26, 6.0]"
4761,12/1/2018,3753107,"[22.75, 12.0]"
4762,12/1/2018,3753107,"[20.75, 12.0]"
4763,12/1/2018,3753104,"[35.75, 22.5]"
4764,12/1/2018,3753100,"[22.75, 15.0]"
4765,12/1/2018,3753098,"[52.0, 9.0]"
4766,12/1/2018,3753095,"[52.0, 13.5]"
4767,12/1/2018,3753078,"[45.5, 19.5]"
4768,12/1/2018,3753078,"[19.5, 19.5]"
4769,12/1/2018,3753076,"[19.5, 21.0]"
4770,12/1/2018,3753016,"[22.75, 13.5]"
4771,12/1/2018,3753018,"[24, 13.5]"
4772,12/1/2018,3753018,"[47.5, 21.0]"
4773,12/1/2018,3752985,"[48.75, 10.5]"
4774,12/1/2018,3752981,"[45.5, 15.0]"
4775,12/1/2018,3752964,"[22.75, 12.0]"
4776,12/1/2018,3752964,"[22.75, 12.0]"
4777,12/1/2018,3752964,"[20.75, 12.0]"
4778,12/1/2018,3752964,"[20.75, 12.0]"
4779,12/1/2018,3752964,"[20.75, 12.0]"
4780,12/1/2018,3752964,"[20.75, 12.0]"
4781,12/1/2018,3752956,"[24, 16.5]"
4782,12/1/2018,3752959,"[20.75, 12.0]"
4783,12/1/2018,3752959,"[24, 6.0]"
4784,12/1/2018,3752942,"[47.5, 10.5]"
4785,12/1/2018,3752935,"[42.25, 16.5]"
4786,12/1/2018,3752928,"[20.75, 22.5]"
4787,12/1/2018,3752928,"[24, 13.5]"
4788,12/1/2018,3752925,"[37.75, 21.0]"
4789,12/1/2018,3752923,"[50.75, 9.0]"
4790,12/1/2018,3752917,"[22.75, 15.0]"
4791,12/1/2018,3752914,"[24, 6.0]"
4792,12/1/2018,3753045,"[47.5, 9.0]"
4793,12/1/2018,3753024,"[24, 10.5]"
4794,12/1/2018,3753024,"[20.75, 13.5]"
4795,12/1/2018,3753013,"[22.75, 12.0]"
4796,12/1/2018,3752993,"[19.5, 18.0]"
4797,12/1/2018,3752397,"[20.75, 22.5]"
4798,12/1/2018,3752397,"[20.75, 16.5]"
4799,12/1/2018,3752396,"[20.75, 22.5]"
4800,12/1/2018,3752396,"[20.75, 16.5]"
4801,12/1/2018,3752395,"[20.75, 22.5]"
4802,12/1/2018,3752395,"[20.75, 16.5]"
4803,12/1/2018,3752394,"[20.75, 22.5]"
4804,12/1/2018,3752394,"[20.75, 16.5]"
4805,12/1/2018,3752393,"[20.75, 22.5]"
4806,12/1/2018,3752393,"[20.75, 16.5]"
4807,12/1/2018,3752392,"[20.75, 22.5]"
4808,12/1/2018,3752392,"[20.75, 16.5]"
4809,12/1/2018,3752389,"[20.75, 22.5]"
4810,12/1/2018,3752389,"[20.75, 16.5]"
4811,12/1/2018,3752388,"[19.5, 16.5]"
4812,12/1/2018,3752383,"[15.25, 9.0]"
4813,12/1/2018,3752382,"[20.75, 22.5]"
4814,12/1/2018,3752382,"[20.75, 16.5]"
4815,12/1/2018,3752381,"[20.75, 22.5]"
4816,12/1/2018,3752381,"[20.75, 16.5]"
4817,12/1/2018,3752380,"[20.75, 22.5]"
4818,12/1/2018,3752380,"[20.75, 16.5]"
4819,12/1/2018,3752379,"[20.75, 22.5]"
4820,12/1/2018,3752379,"[20.75, 16.5]"
4821,12/1/2018,3752370,"[19.5, 16.5]"
4822,12/1/2018,3752270,"[20.75, 22.5]"
4823,12/1/2018,3752270,"[20.75, 16.5]"
4824,12/1/2018,3752257,"[19.5, 10.5]"
4825,12/1/2018,3752258,"[24, 19.5]"
4826,12/1/2018,3752253,"[19.5, 10.5]"
4827,12/1/2018,3752254,"[20.75, 16.5]"
4828,12/1/2018,3752242,"[20.75, 21.0]"
4829,12/1/2018,3752241,"[22.75, 15.0]"
4830,12/1/2018,3752238,"[19.5, 18.0]"
4831,12/1/2018,3752234,"[20.75, 18.0]"
4832,12/1/2018,3752215,"[19.5, 6.0]"
4833,12/1/2018,3752213,"[28.0, 18.0]"
4834,12/1/2018,3753147,"[24, 9.0]"
4835,12/1/2018,3753147,"[24, 16.5]"
4836,12/1/2018,3753142,"[32.5, 21.0]"
4837,12/1/2018,3753139,"[35.75, 9.0]"
4838,12/1/2018,3753139,"[22.75, 21.0]"
4839,12/1/2018,3753140,"[24, 12.0]"
4840,12/1/2018,3753140,"[24, 21.0]"
4841,12/1/2018,3753137,"[22.75, 6.0]"
4842,12/1/2018,3753133,"[20.75, 10.5]"
4843,12/1/2018,3753130,"[26, 6.0]"
4844,12/1/2018,3753126,"[50.75, 10.5]"
4845,12/1/2018,3753127,"[24, 16.5]"
4846,12/1/2018,3753125,"[50.75, 9.0]"
4847,12/1/2018,3753122,"[22.75, 13.5]"
4848,12/1/2018,3753120,"[26, 6.0]"
4849,12/1/2018,3753121,"[22.75, 19.5]"
4850,12/1/2018,3753121,"[45.5, 15.0]"
4851,12/1/2018,3753075,"[34.5, 19.5]"
4852,12/1/2018,3753075,"[32.5, 18.0]"
4853,12/1/2018,3753012,"[37.75, 19.5]"
4854,12/1/2018,3753008,"[45.5, 22.5]"
4855,12/1/2018,3753008,"[19.5, 21.0]"
4856,12/1/2018,3753008,"[20.75, 9.0]"
4857,12/1/2018,3752949,"[20.75, 19.5]"
4858,12/1/2018,3752949,"[20.75, 12.0]"
4859,12/1/2018,3752949,"[20.75, 12.0]"
4860,12/1/2018,3752930,"[44.25, 13.5]"
4861,12/2/2018,3754451,"[44.25, 10.5]"
4862,12/2/2018,3754422,"[41.0, 13.5]"
4863,12/2/2018,3754416,"[35.75, 13.5]"
4864,12/2/2018,3754405,"[41.0, 9.0]"
4865,12/2/2018,3754392,"[44.25, 12.0]"
4866,12/2/2018,3754392,"[42.25, 12.0]"
4867,12/2/2018,3754385,"[26, 13.5]"
4868,12/2/2018,3754367,"[32.5, 18.0]"
4869,12/2/2018,3754367,"[39.0, 13.5]"
4870,12/2/2018,3754355,"[42.25, 15.0]"
4871,12/2/2018,3754355,"[45.5, 15.0]"
4872,12/2/2018,3754347,"[47.5, 19.5]"
4873,12/2/2018,3754312,"[32.5, 15.0]"
4874,12/2/2018,3754306,"[42.25, 16.5]"
4875,12/2/2018,3754283,"[41.0, 15.0]"
4876,12/2/2018,3754272,"[35.75, 12.0]"
4877,12/2/2018,3754260,"[45.5, 15.0]"
4878,12/2/2018,3754249,"[22.75, 12.0]"
4879,12/2/2018,3754248,"[24, 16.5]"
4880,12/2/2018,3754241,"[47.5, 6.0]"
4881,12/2/2018,3754223,"[24, 10.5]"
4882,12/2/2018,3754224,"[24, 6.0]"
4883,12/2/2018,3754199,"[50.75, 12.0]"
4884,12/2/2018,3754198,"[50.75, 13.5]"
4885,12/2/2018,3754173,"[47.5, 19.5]"
4886,12/2/2018,3754164,"[47.5, 6.0]"
